TemplateId	Name	Kind	ItemType	Icon	BigIcon	CDType	ClassName	DetailType	Intro	ItemValue	Level	ObjID	Price	Quality	RequireLevel	Sellable	Stack	ExtParam1	ExtParam2	ExtParam3	ExtParam4	ExtParam5	ExtParam6	ExtParam7	ExtParam8	ExtParam9	ExtParam10	ShowType
4298	Gỗ Hạch Đào	Material_mu_Level3	34	4298	4298		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nGỗ Hạch Đào màu sắc thanh tao, hoa văn đen hoặc đậm nổi bật.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Trồng cây[-]	200000	3	1	1000	4	1	1	99999											
4299	Gỗ Hương Chương	Material_mu_Level4	34	4299	4299		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nGỗ Hương Chương hoa văn đẹp, chất liệu dẻo dai.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Trồng cây[-]	400000	4	1	1000	5	1	1	99999											
4300	Gỗ Tử Đàn	Material_mu_Level5	34	4300	4300		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nGỗ Tử Đàn cứng cáp, tim gỗ màu đỏ, thường dùng làm nhạc cụ và gia cụ.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Trồng cây[-]	800000	5	1	1000	6	1	1	99999											
10975	Gỗ Nạm Vàng 	Material_mu_Level6	34	4326	4326		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\nhoa cúc lê Mộc Gỗ ánh sáng màu hoàng nhuận, chất liệu gỗ tinh mịn, hoa văn ôn nhu, hương khí bí nhân.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Trồng cây[-]	1600000	6	1	1000	6	1	1	99999											
10976	Gỗ Lim Hoàng Kim 	Material_mu_Level7	34	4327	4327		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\ntơ vàng cây lim Gỗ mầu cạn màu da cam hơi hôi, mộc tính ôn nhuận bình thản nhẵn nhụi hiểu rõ, hoa văn thanh nhã văn tĩnh, có hiển hiện nước từ trên núi chảy xuống hoặc hổ vằn, từ xưa đều là hoàng gia văn hóa ký hiệu đích tượng trưng, được xưng là “Hoàng Đế Mộc ”.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Trồng cây[-]	3200000	7	1	1000	7	1	1	99999											
4301	Vải Bố	Material_sichou_Level1	34	4301	4301		QuickBuyFromMS	999	Cấp: [64db00]Lv1[-]\n\nVải làm từ sợi tự nhiên, dễ giặt phơi, chống mục.\n\n[FFFE0D]Nguyên liệu để tạo gia cụ Lv1[-]	40000	1	1	1000	2	1	1	99999											
4302	Tơ Lụa	Material_sichou_Level2	34	4302	4302		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nHàng dệt chất liệu mịn, màu sắc tươi sáng.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	100000	2	1	1000	3	1	1	99999											
4303	Tố Nhuyễn Đoạn	Material_sichou_Level3	34	4303	4303		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nTố Nhuyễn Đoạn màu sắc tươi mới, chất liệu mềm mại.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	200000	3	1	1000	4	1	1	99999											
4304	Gấm	Material_sichou_Level4	34	4304	4304		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nGấm có hoa văn tinh tế, tao nhã.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	400000	4	1	1000	5	1	1	99999											
4305	Chức Kim Cẩm	Material_sichou_Level5	34	4305	4305		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nGấm dệt từ sợi vàng.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	800000	5	1	1000	6	1	1	99999											
10977	Cẩm Tú Lăng Loan Đoạn 	Material_sichou_Level6	34	4328	4328		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\nthủ cực phẩm thiên tàm ti giai dùng quý báu thuốc nhuộm nhuộm màu, tái dĩ kỹ càng công nghệ chức kết thành đoạn.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	1600000	6	1	1000	6	1	1	99999											
10978	Bảo tTú Kim Lũ 	Material_sichou_Level7	34	4329	4329		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\ntuyệt phẩm giấu Dê nhung phưởng thành tinh lũ, lẫn vào vàng mười Kim phấn, thốn nhỏ Kim, quý báu dị thường.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Công Thành Chiến[-]	3200000	7	1	1000	7	1	1	99999											
4306	Sinh Thiết	Material_jinshu_Level1	34	4306	4306		QuickBuyFromMS	999	Cấp: [64db00]Lv1[-]\n\nSinh Thiết cứng chắc, dễ mài.\n\n[FFFE0D]Nguyên liệu để tạo gia cụ Lv1[-]	40000	1	1	1000	2	1	1	99999											
4307	Thỏi Đồng	Material_jinshu_Level2	34	4307	4307		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nLàm bằng đồng, bề mặt bằng phẳng, màu hơi tối.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	100000	2	1	1000	3	1	1	99999											
4308	Bách Luyện Cang	Material_jinshu_Level3	34	4308	4308		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nCàng rèn càng nhẹ, đó là thép nguyên chất.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	200000	3	1	1000	4	1	1	99999											
4309	Thỏi Bạc	Material_jinshu_Level4	34	4309	4309		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nLàm từ bạc trắng, bề mặt bằng phẳng.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	400000	4	1	1000	5	1	1	99999											
4310	Thỏi Vàng	Material_jinshu_Level5	34	4310	4310		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nLàm từ vàng, bề mặt bằng phẳng, chống ăn mòn.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	800000	5	1	1000	6	1	1	99999											
10979	Ô Kim hHàn Thiết 	Material_jinshu_Level6	34	4330	4330		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\ntừ Côn Lôn sơn đỉnh núi chi âm hàn thiết mỏ trung tinh luyện ra, ánh sáng màu đen nhánh, cứng rắn dị thường.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	1600000	6	1	1000	6	1	1	99999											
10980	Huyền Xích Tinh Kim 	Material_jinshu_Level7	34	4331	4331		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\ntừ thiên ngã xuống mà đắc, đương đại ít có, bất luận cái gì binh khí giai bất năng thương kỳ mảy may.kỳ mầu hắc hồng, trầm trọng dị thường.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Minh Chủ Võ Lâm[-]	3200000	7	1	1000	7	1	1	99999											
4311	Mã Não	Material_yu_Level1	34	4311	4311		QuickBuyFromMS	999	Cấp: [64db00]Lv1[-]\n\nCứng bền, có chất keo, màu sắc sáng đẹp, đường vân tự nhiên.\n\n[FFFE0D]Nguyên liệu để tạo gia cụ Lv1[-]	40000	1	1	1000	2	1	1	99999											
4312	Lưu Ly	Material_yu_Level2	34	4312	4312		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nChế tạo bằng cách gia công đồng thau, còn gọi là Đá Ngũ Sắc.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	100000	2	1	1000	3	1	1	99999											
4313	Trân Châu	Material_yu_Level3	34	4313	4313		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nNgọc trai màu sặc sỡ, khí chất cao quý, tượng trưng cho sức khỏe, giàu có và hạnh phúc.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	200000	3	1	1000	4	1	1	99999											
4314	Tụ Nham Ngọc	Material_yu_Level4	34	4314	4314		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nChất liệu cứng cáp, màu xanh như nước hồ.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	400000	4	1	1000	5	1	1	99999											
4315	Phỉ Thúy	Material_yu_Level5	34	4315	4315		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nChất liệu cứng cáp, màu sắc đẹp, phát ra ánh sáng pha lê.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	800000	5	1	1000	6	1	1	99999											
10981	Băng Màu Mã Não 	Material_yu_Level6	34	4332	4332		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\ntính chất tỉ mỉ nhẵn nhụi, tư nhuận nhu hòa, cụ dầu trơn sáng bóng, trong suốt ướt át, rồi lại làm cho dĩ nhu trung kiến cương cảm giác.xúc cảm nhẵn nhụi ôn nhu, có tơ lụa vậy khuynh hướng cảm xúc.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	1600000	6	1	1000	6	1	1	99999											
10982	Ngọc Tùng Tơ Vàng Ngọc 	Material_yu_Level7	34	4333	4333		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\ntính chất tinh mịn, giống nhau quả thông, mầu cận tùng xanh biếc, có nhiều trình tự, có ngọc thạch chi uẩn, nếu như lộ chi ướt át.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Thí Luyện Bang Hội, Công Thành Chiến[-]	3200000	7	1	1000	7	1	1	99999											
4316	Da Hươu	Material_maopi_Level1	34	4316	4316		QuickBuyFromMS	999	Cấp: [64db00]Lv1[-]\n\nChất liệu mềm mại, bền, đẹp.\n\n[FFFE0D]Nguyên liệu để tạo gia cụ Lv1[-]	40000	1	1	1000	2	1	1	99999											
4317	Da Dê	Material_maopi_Level2	34	4317	4317		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nChất liệu mềm mại, lông dê bề mặt có tính đàn hồi.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	100000	2	1	1000	3	1	1	99999											
4318	Da Chồn	Material_maopi_Level3	34	4318	4318		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nBề mặt ưu tú, nhung tuyết dày, màu sắc bóng mượt.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	200000	3	1	1000	4	1	1	99999											
4319	Da Hổ	Material_maopi_Level4	34	4319	4319		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nHọa tiết vằn đẹp, chất liệu cứng cáp đàn hồi.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	400000	4	1	1000	5	1	1	99999											
4320	Da Gấu	Material_maopi_Level5	34	4320	4320		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nLông dài và thô, chất liệu cứng cáp.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	800000	5	1	1000	6	1	1	99999											
10983	Da chồn Ngân 	Material_maopi_Level6	34	4334	4334		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\nmao nhung tế nhu dày, da bản khinh bạc, chống lạnh tính cường.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	1600000	6	1	1000	6	1	1	99999											
10984	Da Hải Long 	Material_maopi_Level7	34	4335	4335		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\nda lông hiển màu rám nắng, tính chất tinh tế mềm mại, có nhiều sáng bóng độ.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Danh Tướng[-]	3200000	7	1	1000	7	1	1	99999											
4321	Đá Xanh	Material_shitou_Level1	34	4321	4321		QuickBuyFromMS	999	Cấp: [64db00]Lv1[-]\n\nLoại nham thạch thường thấy trong tự nhiên.\n\n[FFFE0D]Nguyên liệu để tạo gia cụ Lv1[-]	40000	1	1	1000	2	1	1	99999											
4322	Đá Hoa Cương	Material_shitou_Level2	34	4322	4322		QuickBuyFromMS	999	Cấp nguyên liệu: [11adf6]Lv2[-]\n\nĐá Hoa Cương không dễ xói mòn, màu sắc tươi mới, màu có thể giữ được trăm năm.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv2[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	100000	2	1	1000	3	1	1	99999											
4323	Đá Cẩm Thạch	Material_shitou_Level3	34	4323	4323		QuickBuyFromMS	999	Cấp nguyên liệu: [aa62fc]Lv3[-]\n\nCẩm thạch màu sắc bóng mượt, hoa tiết rõ ràng.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv3[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	200000	3	1	1000	4	1	1	99999											
4324	Đá Vũ Hoa	Material_shitou_Level4	34	4324	4324		QuickBuyFromMS	999	Cấp nguyên liệu: [ff578c]Lv4[-]\n\nLoại đá cao cấp, còn có tên là Hoàng Hậu Đá.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv4[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	400000	4	1	1000	5	1	1	99999											
4325	Đá Thiên Hà	Material_shitou_Level5	34	4325	4325		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv5[-]\n\nMàu thuần, chất liệu tươi sáng, nửa trong suốt như phỉ thúy.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv5[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	800000	5	1	1000	6	1	1	99999											
10985	Đá Tử Vân 	Material_shitou_Level6	34	4336	4336		QuickBuyFromMS	999	Cấp nguyên liệu: [ff8f06]Lv6[-]\n\nbằng đá trong suốt, chi nhuận, màu sắc sặc sỡ, ánh sáng màu hồn nhiên thiên thành, sắc giới phân minh.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv6[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	1600000	6	1	1000	6	1	1	99999											
10986	Đá Khổng Tước 	Material_shitou_Level7	34	4337	4337		QuickBuyFromMS	999	Cấp nguyên liệu: [e6d012]Lv7[-]\n\nxanh đậm thuần khiết, vô vết rạn, tính chất nhẵn nhụi, kỳ nhan sắc nếu như thiên.\n\n[FFFE0D]Nguyên liệu chế tạo gia cụ Lv7[-]\n\nNguồn ra: [64db00]Võ Thần Điện[-]	3200000	7	1	1000	7	1	1	99999											
7694	Tụ Bảo Bồn Lv1	Furniture_Treasure_1	34	5801	5801		FurnitureItem	999	Đặt có thể dùng Tụ Bảo Bồn		1	1	1000	6	1	1	99999	11001										
7695	Tụ Bảo Bồn Lv2	Furniture_Treasure_2	34	5802	5802		FurnitureItem	999	Đặt có thể dùng Tụ Bảo Bồn		1	1	1000	6	1	1	99999	11002										
7696	Tụ Bảo Bồn Lv3	Furniture_Treasure_3	34	5803	5803		FurnitureItem	999	Đặt có thể dùng Tụ Bảo Bồn		1	1	1000	6	1	1	99999	11003										
7697	Tụ Bảo Bồn Lv4	Furniture_Treasure_4	34	5803	5803		FurnitureItem	999	Đặt có thể dùng Tụ Bảo Bồn		1	1	1000	6	1	1	99999	11004										
7698	Tụ Bảo Bồn Lv5	Furniture_Treasure_5	34	5803	5803		FurnitureItem	999	Đặt có thể dùng Tụ Bảo Bồn		1	1	1000	6	1	1	99999	11005										
